label	sentence	source	category
0	Ce centre a reçu cinquante et une mille doses de vaccin.	https://www.academie-francaise.fr/cinquante-et-une-mille-doses-pour-cinquante-et-un-mille-doses	Emplois fautis
1	On se demande jusqu’où il ira.	https://www.academie-francaise.fr/jusqua-ou-pour-jusquou	Emplois fautis
1	Voyez jusqu’où va leur impudence !	https://www.academie-francaise.fr/jusqua-ou-pour-jusquou	Emplois fautis
1	Jusqu’où nous mène ce sentier ?	https://www.academie-francaise.fr/jusqua-ou-pour-jusquou	Emplois fautis
0	On se demande jusqu’à où il ira.	https://www.academie-francaise.fr/jusqua-ou-pour-jusquou	Emplois fautis
0	Voyez jusqu’à où va leur impudence !	https://www.academie-francaise.fr/jusqua-ou-pour-jusquou	Emplois fautis
0	Jusqu’à où nous mène ce sentier ?	https://www.academie-francaise.fr/jusqua-ou-pour-jusquou	Emplois fautis
1	Cette situation a abouti à un accroissement de la pauvreté.	https://www.academie-francaise.fr/abus-de-completives	Emplois fautis
1	Les votants sont unanimes, ils sont tous d’accord.	https://www.academie-francaise.fr/ils-sont-tous-unanimes	Emplois fautis
1	Ils sont presque tous du même avis.	https://www.academie-francaise.fr/ils-sont-tous-unanimes	Emplois fautis
0	Les votants sont tous unanimes.	https://www.academie-francaise.fr/ils-sont-tous-unanimes	Emplois fautis
0	Ils sont presque tous unanimes.	https://www.academie-francaise.fr/ils-sont-tous-unanimes	Emplois fautis
1	Je me fais vacciner.	https://www.academie-francaise.fr/je-me-vaccine-pour-je-me-fais-vacciner	Emplois fautis
1	De violentes rafales ont abattu les arbres.	https://www.academie-francaise.fr/des-beaux-yeux-pour-de-beaux-yeux	Emplois fautis
1	Il fallut de longs jours de travail.	https://www.academie-francaise.fr/des-beaux-yeux-pour-de-beaux-yeux	Emplois fautis
0	Des violentes rafales ont abattu les arbres.	https://www.academie-francaise.fr/des-beaux-yeux-pour-de-beaux-yeux	Emplois fautis
0	Il fallut des longs jours de travail.	https://www.academie-francaise.fr/des-beaux-yeux-pour-de-beaux-yeux	Emplois fautis
1	Les résultats des élections en cours sont incertains.	https://www.academie-francaise.fr/actuellement-en-cours	Emplois fautis
1	Les travaux en cours créent des embouteillages.	https://www.academie-francaise.fr/actuellement-en-cours	Emplois fautis
0	Les résultats des élections actuellement en cours sont incertains.	https://www.academie-francaise.fr/actuellement-en-cours	Emplois fautis
0	Les travaux actuellement en cours créent des embouteillages.	https://www.academie-francaise.fr/actuellement-en-cours	Emplois fautis
0	Je vous souhaite mes condoléances.	https://www.academie-francaise.fr/souhaiter-ses-condoleances	Emplois fautis
1	Je vous présente, je vous adresse mes condoléances.	https://www.academie-francaise.fr/souhaiter-ses-condoleances	Emplois fautis
1	Je vous souhaite beaucoup de courage.	https://www.academie-francaise.fr/souhaiter-ses-condoleances	Emplois fautis
1	Les vainqueurs doivent retirer leur lot avant dimanche.	https://www.academie-francaise.fr/vous-devez-obligatoirement	Emplois fautis
1	Pour gagner, vous devez vous débarrasser de toutes vos cartes.	https://www.academie-francaise.fr/vous-devez-obligatoirement	Emplois fautis
0	Les vainqueurs doivent obligatoirement retirer leur lot avant dimanche.	https://www.academie-francaise.fr/vous-devez-obligatoirement	Emplois fautis
0	Pour gagner, vous devez obligatoirement vous débarrasser de toutes vos cartes.	https://www.academie-francaise.fr/vous-devez-obligatoirement	Emplois fautis
1	Vous devez être muni d’une pièce d’identité.	https://www.academie-francaise.fr/vous-devez-obligatoirement	Emplois fautis
0	Vous devez obligatoirement être muni d’une pièce d’identité.	https://www.academie-francaise.fr/vous-devez-obligatoirement	Emplois fautis
1	Les arbres ont fleuri précocement.	https://www.academie-francaise.fr/precocement-pour-precocement	Emplois fautis
1	Les malheurs l’ont précocement vieilli.	https://www.academie-francaise.fr/precocement-pour-precocement	Emplois fautis
0	Les arbres ont fleuri précocément.	https://www.academie-francaise.fr/precocement-pour-precocement	Emplois fautis
0	Les malheurs l’ont précocément vieilli.	https://www.academie-francaise.fr/precocement-pour-precocement	Emplois fautis
1	Signer un contrat, une requête, un arrêt.	https://www.academie-francaise.fr/signer-employe-avec-un-nom-de-personne-comme-complement-dobjet-direct	Emplois fautis
1	Signer son engagement.	https://www.academie-francaise.fr/signer-employe-avec-un-nom-de-personne-comme-complement-dobjet-direct	Emplois fautis
1	Signer une pétition, une protestation.	https://www.academie-francaise.fr/signer-employe-avec-un-nom-de-personne-comme-complement-dobjet-direct	Emplois fautis
1	Signer un traité de paix.	https://www.academie-francaise.fr/signer-employe-avec-un-nom-de-personne-comme-complement-dobjet-direct	Emplois fautis
1	Je ne veux pas signer sans avoir lu.	https://www.academie-francaise.fr/signer-employe-avec-un-nom-de-personne-comme-complement-dobjet-direct	Emplois fautis
1	Il a déclaré ne savoir signer.	https://www.academie-francaise.fr/signer-employe-avec-un-nom-de-personne-comme-complement-dobjet-direct	Emplois fautis
0	Ce producteur a signé cet artiste prometteur.	https://www.academie-francaise.fr/signer-employe-avec-un-nom-de-personne-comme-complement-dobjet-direct	Emplois fautis
0	Cette maison de disques rêve de signer ce chanteur.	https://www.academie-francaise.fr/signer-employe-avec-un-nom-de-personne-comme-complement-dobjet-direct	Emplois fautis
1	Ce producteur a signé un contrat avec cet artiste prometteur.	https://www.academie-francaise.fr/signer-employe-avec-un-nom-de-personne-comme-complement-dobjet-direct	Emplois fautis
1	Cette maison de disques rêve d’engager ce chanteur.	https://www.academie-francaise.fr/signer-employe-avec-un-nom-de-personne-comme-complement-dobjet-direct	Emplois fautis
1	Qu’en pensez-vous, qu’en dites-vous ?	https://www.academie-francaise.fr/vous-dites-vous-dites	Emplois fautis
1	Que dîtes-vous, que fîtes-vous alors pour empêcher cela ?	https://www.academie-francaise.fr/vous-dites-vous-dites	Emplois fautis
1	Dites-nous ce qui s’est passé.	https://www.academie-francaise.fr/vous-dites-vous-dites	Emplois fautis
0	Qu’en pensez-vous, qu’en dîtes-vous ?	https://www.academie-francaise.fr/vous-dites-vous-dites	Emplois fautis
0	Que dites-vous, que fites-vous alors pour empêcher cela ?	https://www.academie-francaise.fr/vous-dites-vous-dites	Emplois fautis
0	Dîtes-nous ce qui s’est passé.	https://www.academie-francaise.fr/vous-dites-vous-dites	Emplois fautis
1	Cette réforme ne fait pas l’objet d’un consinsus.	https://www.academie-francaise.fr/consensus-prononce-consansus	Emplois fautis
0	Cette réforme ne fait pas l’objet d’un consansus.	https://www.academie-francaise.fr/consensus-prononce-consansus	Emplois fautis
1	La baliste et la catapulte sont des armes de siège similaires.	https://www.academie-francaise.fr/similaire	Emplois fautis
1	Vos deux cas sont similaires.	https://www.academie-francaise.fr/similaire	Emplois fautis
1	Dans une situation similaire, qu’auriez-vous fait ?	https://www.academie-francaise.fr/similaire	Emplois fautis
0	La baliste est une arme de siège similaire à la catapulte.	https://www.academie-francaise.fr/similaire	Emplois fautis
0	Son cas est similaire au vôtre.	https://www.academie-francaise.fr/similaire	Emplois fautis
0	Dans une situation similaire à celle-ci, qu’auriez-vous fait ?	https://www.academie-francaise.fr/similaire	Emplois fautis
1	Le bureau n’est ouvert que le matin ou est ouvert uniquement le matin.	https://www.academie-francaise.fr/il-nen-fait-uniquement-qua-sa-tete	Emplois fautis
1	Le panda ne mange que du bambou ou mange seulement du bambou.	https://www.academie-francaise.fr/il-nen-fait-uniquement-qua-sa-tete	Emplois fautis
0	Le bureau n’est ouvert uniquement que le matin.	https://www.academie-francaise.fr/il-nen-fait-uniquement-qua-sa-tete	Emplois fautis
0	Le panda ne mange seulement que du bambou.	https://www.academie-francaise.fr/il-nen-fait-uniquement-qua-sa-tete	Emplois fautis
0	Il n’en fait uniquement qu’à sa tête.	https://www.academie-francaise.fr/il-nen-fait-uniquement-qua-sa-tete	Emplois fautis
0	Il n’en fait seulement qu’à sa tête.	https://www.academie-francaise.fr/il-nen-fait-uniquement-qua-sa-tete	Emplois fautis
1	Il s’occupe uniquement de lui.	https://www.academie-francaise.fr/il-nen-fait-uniquement-qua-sa-tete	Emplois fautis
1	Le loup savait bien qu’il la mangerait.	https://www.academie-francaise.fr/il-disait-quil-viendra	Emplois fautis
1	Il pensait qu’il pourrait le faire.	https://www.academie-francaise.fr/il-disait-quil-viendra	Emplois fautis
0	Le loup savait bien qu’il la mangera.	https://www.academie-francaise.fr/il-disait-quil-viendra	Emplois fautis
0	Il pensait qu’il pourra le faire.	https://www.academie-francaise.fr/il-disait-quil-viendra	Emplois fautis
1	Il disait qu’il viendrait.	https://www.academie-francaise.fr/il-disait-quil-viendra	Emplois fautis
0	Il disait qu’il viendra.	https://www.academie-francaise.fr/il-disait-quil-viendra	Emplois fautis
1	Ses vêtements lui compriment le corps.	https://www.academie-francaise.fr/compresser-pour-comprimer	Emplois fautis
1	Il faut comprimer l’artère.	https://www.academie-francaise.fr/compresser-pour-comprimer	Emplois fautis
1	Les voyageurs sont comprimés dans le métro.	https://www.academie-francaise.fr/compresser-pour-comprimer	Emplois fautis
0	Ses vêtements lui compressent le corps.	https://www.academie-francaise.fr/compresser-pour-comprimer	Emplois fautis
0	Il faut compresser l’artère.	https://www.academie-francaise.fr/compresser-pour-comprimer	Emplois fautis
0	Les voyageurs sont compressés dans le métro.	https://www.academie-francaise.fr/compresser-pour-comprimer	Emplois fautis
1	La porosité des sols fait que l’eau ne peut rester en surface.	https://www.academie-francaise.fr/faire-que-suivi-de-lindicatif-ou-du-subjonctif	Emplois fautis
1	J’ai un pull pareil au tien ou J’ai le même pull que toi.	https://www.academie-francaise.fr/pareil-que-pour-pareil	Emplois fautis
1	Il n’est vraiment pas pareil à son père.	https://www.academie-francaise.fr/pareil-que-pour-pareil	Emplois fautis
0	J’ai un pull pareil que le tien.	https://www.academie-francaise.fr/pareil-que-pour-pareil	Emplois fautis
0	Il n’est vraiment pas pareil que son père.	https://www.academie-francaise.fr/pareil-que-pour-pareil	Emplois fautis
1	Des barrières arrêtaient la foule, empêchaient la foule de passer.	https://www.academie-francaise.fr/ne-peut-arreter-les-gens-de-pour-ne-peut-empecher-les-gens-de	Emplois fautis
1	On ne peut pas empêcher les gens d’être mécontents.	https://www.academie-francaise.fr/ne-peut-arreter-les-gens-de-pour-ne-peut-empecher-les-gens-de	Emplois fautis
0	Des barrières arrêtaient la foule de passer.	https://www.academie-francaise.fr/ne-peut-arreter-les-gens-de-pour-ne-peut-empecher-les-gens-de	Emplois fautis
0	On ne peut pas arrêter les gens d’être mécontents.	https://www.academie-francaise.fr/ne-peut-arreter-les-gens-de-pour-ne-peut-empecher-les-gens-de	Emplois fautis
1	La police a arrêté les manifestants à l’entrée de l’avenue.	https://www.academie-francaise.fr/ne-peut-arreter-les-gens-de-pour-ne-peut-empecher-les-gens-de	Emplois fautis
1	Je vous fais parvenir le document signé, je joins le document signé à mon envoi.	https://www.academie-francaise.fr/je-vous-joins-le-contrat-signe-au-lieu-de-je-vous-adresse-je-vous-envoie-le-contrat-signe	Emplois fautis
1	Vous devez joindre une lettre de motivation à votre dossier, m’adresser une lettre de motivation.	https://www.academie-francaise.fr/je-vous-joins-le-contrat-signe-au-lieu-de-je-vous-adresse-je-vous-envoie-le-contrat-signe	Emplois fautis
0	Je vous joins le document signé.	https://www.academie-francaise.fr/je-vous-joins-le-contrat-signe-au-lieu-de-je-vous-adresse-je-vous-envoie-le-contrat-signe	Emplois fautis
0	Vous devez me joindre une lettre de motivation.	https://www.academie-francaise.fr/je-vous-joins-le-contrat-signe-au-lieu-de-je-vous-adresse-je-vous-envoie-le-contrat-signe	Emplois fautis
1	Un travail à la réalisation particulièrement soignée.	https://www.academie-francaise.fr/le-realise-pour-la-realisation	Emplois fautis
0	Un travail au réalisé particulièrement soigné.	https://www.academie-francaise.fr/le-realise-pour-la-realisation	Emplois fautis
1	« La Marseillaise » est l’hymne national de la France.	https://www.academie-francaise.fr/un-hymne-ou-une-hymne-un-ode-ou-une-ode	Emplois fautis
0	« La Marseillaise » est l’hymne nationale de la France.	https://www.academie-francaise.fr/un-hymne-ou-une-hymne-un-ode-ou-une-ode	Emplois fautis
1	À l’été 1944, la victoire des Alliés n’était pas encore assurée.	https://www.academie-francaise.fr/lete-ou-durant-lete	Emplois fautis
0	Elle a la même robe que la sienne.	https://www.academie-francaise.fr/elle-la-meme-robe-que-sa-soeur-ou-que-la-sienne	Emplois fautis
1	Elle a la même robe que sa sœur.	https://www.academie-francaise.fr/elle-la-meme-robe-que-sa-soeur-ou-que-la-sienne	Emplois fautis
1	Des talents sans égal.	https://www.academie-francaise.fr/des-joies-sans-egales-des-chagrins-sans-egal	Emplois fautis
1	Ils sont sans égal.	https://www.academie-francaise.fr/des-joies-sans-egales-des-chagrins-sans-egal	Emplois fautis
0	Des talents sans égaux.	https://www.academie-francaise.fr/des-joies-sans-egales-des-chagrins-sans-egal	Emplois fautis
0	Ils sont sans égaux.	https://www.academie-francaise.fr/des-joies-sans-egales-des-chagrins-sans-egal	Emplois fautis
1	Je suis d’accord qu’il dorme à la maison.	https://www.academie-francaise.fr/daccord-que-suivi-de-lindicatif-ou-du-subjonctif	Emplois fautis
1	Sont-ils d’accord que nous fassions route ensemble ?	https://www.academie-francaise.fr/daccord-que-suivi-de-lindicatif-ou-du-subjonctif	Emplois fautis
0	Je suis d’accord qu’il dort à la maison.	https://www.academie-francaise.fr/daccord-que-suivi-de-lindicatif-ou-du-subjonctif	Emplois fautis
0	Sont-ils d’accord que nous faisons route ensemble ?	https://www.academie-francaise.fr/daccord-que-suivi-de-lindicatif-ou-du-subjonctif	Emplois fautis
1	Nous sommes d’accord qu’il vienne la semaine prochaine.	https://www.academie-francaise.fr/daccord-que-suivi-de-lindicatif-ou-du-subjonctif	Emplois fautis
1	Je suis d’accord que c’est une belle réussite.	https://www.academie-francaise.fr/daccord-que-suivi-de-lindicatif-ou-du-subjonctif	Emplois fautis
1	Nous sommes d’accord qu’il fallait agir autrement.	https://www.academie-francaise.fr/daccord-que-suivi-de-lindicatif-ou-du-subjonctif	Emplois fautis
1	La vigne est un végétal pérenne.	https://www.academie-francaise.fr/peren-au-lieu-de-perenne	Emplois fautis
0	La vigne est un végétal péren.	https://www.academie-francaise.fr/peren-au-lieu-de-perenne	Emplois fautis
0	La vigne est un végétal périn.	https://www.academie-francaise.fr/peren-au-lieu-de-perenne	Emplois fautis
1	Elle s’est fait gronder par la maîtresse.	https://www.academie-francaise.fr/elle-sest-fait-gronder	Emplois fautis
1	Ils se sont fait surprendre par la nuit.	https://www.academie-francaise.fr/elle-sest-fait-gronder	Emplois fautis
0	Elle s’est faite gronder par la maîtresse.	https://www.academie-francaise.fr/elle-sest-fait-gronder	Emplois fautis
0	Ils se sont faits surprendre par la nuit.	https://www.academie-francaise.fr/elle-sest-fait-gronder	Emplois fautis
1	La maison qu’il a fait construire.	https://www.academie-francaise.fr/elle-sest-fait-gronder	Emplois fautis
0	La maison qu’il a faite construire.	https://www.academie-francaise.fr/elle-sest-fait-gronder	Emplois fautis
1	Elle s’est fait construire une maison.	https://www.academie-francaise.fr/elle-sest-fait-gronder	Emplois fautis
0	Elle s’est faite construire une maison.	https://www.academie-francaise.fr/elle-sest-fait-gronder	Emplois fautis
1	Elle s’est fait mordre par son chien.	https://www.academie-francaise.fr/elle-sest-fait-gronder	Emplois fautis
0	Elle s’est faite mordre.	https://www.academie-francaise.fr/elle-sest-fait-gronder	Emplois fautis
1	Il est de nature inquiète.	https://www.academie-francaise.fr/il-est-de-nature-inquiet-ou-il-est-de-nature-inquiete	Emplois fautis
